month,opeid,md_earn_wne_p10.reported.earnings,medianEarn,index_std,untreated,treated
2013-03-01,133900,34200,0,-0.18693779485399642,FALSE,FALSE
2013-03-01,134100,48300,1,0.7737923563231621,TRUE,FALSE
2013-03-01,134200,45100,1,0.4701232433007494,TRUE,FALSE
2013-03-01,134300,45600,1,1.3243210805666634,TRUE,FALSE
2013-03-01,134500,33200,0,-0.19355240636438603,FALSE,FALSE
2013-03-01,134700,41100,0,0.25455080422477605,FALSE,FALSE
2013-03-01,134800,74700,1,0.4853840897130518,TRUE,FALSE
2013-03-01,134900,39000,0,1.1153537244497203,FALSE,FALSE
2013-03-01,135000,44300,1,-0.001660187219151658,TRUE,FALSE
2013-03-01,135800,34600,0,-0.10874311917773653,FALSE,FALSE
2013-03-01,136500,36200,0,0.5537201300933967,FALSE,FALSE
2013-03-01,137000,48000,1,0.2547447330949342,TRUE,FALSE
2013-03-01,137100,51400,1,0.751215510616005,TRUE,FALSE
2013-03-01,137200,36500,0,-0.4863004626898518,FALSE,FALSE
2013-03-01,137400,52200,1,0.2556740062155226,TRUE,FALSE
2013-03-01,137800,43700,1,0.4690676913130337,TRUE,FALSE
2013-03-01,137900,51000,1,1.6709511722753774,TRUE,FALSE
2013-03-01,138000,43300,1,1.3066433854444055,TRUE,FALSE
2013-03-01,139700,48900,1,0.7248036797372255,TRUE,FALSE
2013-03-01,140600,41700,1,0.8408719418950527,TRUE,FALSE
2013-03-01,140900,49700,1,1.3476387781203425,TRUE,FALSE
2013-03-01,141400,56100,1,-0.22949796989148885,TRUE,FALSE
2013-03-01,141600,40600,0,1.2349030986130989,FALSE,FALSE
2013-03-01,141700,53900,1,1.0289509476687766,TRUE,FALSE
2013-03-01,141702,53900,1,0.8184050515449371,TRUE,FALSE
2013-03-01,141704,53900,1,1.1137241447596802,TRUE,FALSE
2013-03-01,141705,53900,1,2.289837965864845,TRUE,FALSE
2013-03-01,142200,45900,1,2.5962788239405215,TRUE,FALSE
2013-03-01,142400,50900,1,1.2903552025129947,TRUE,FALSE
2013-03-01,142600,66000,1,0.8641960651028096,TRUE,FALSE
2013-03-01,143100,54300,1,0.7250910770943648,TRUE,FALSE
2013-03-01,143300,41400,0,-0.6175878385836409,FALSE,FALSE
2013-03-01,143400,55900,1,1.3508109050009676,TRUE,FALSE
2013-03-01,143600,58900,1,0.5696676939135771,TRUE,FALSE
2013-03-01,143700,54500,1,1.032253858205591,TRUE,FALSE
2013-03-01,144100,36200,0,0.48594371446548806,FALSE,FALSE
2013-03-01,145900,51700,1,0.07987791872133454,TRUE,FALSE
2013-03-01,145901,51700,1,0.2759008380774692,TRUE,FALSE
2013-03-01,145911,51700,1,0.5174220739170731,TRUE,FALSE
2013-03-01,145932,51700,1,0.04157894400636322,TRUE,FALSE
2013-03-01,145935,51700,1,0.09436542489897776,TRUE,FALSE
2013-03-01,145939,51700,1,0.11579875629293856,TRUE,FALSE
2013-03-01,145942,51700,1,0.46812848587270306,TRUE,FALSE
2013-03-01,145948,51700,1,0.12338139813864799,TRUE,FALSE
2013-03-01,145953,51700,1,0.14555676644079407,TRUE,FALSE
2013-03-01,145955,51700,1,0.08616315817879733,TRUE,FALSE
2013-03-01,145975,51700,1,0.045304268378209916,TRUE,FALSE
2013-03-01,145977,51700,1,0.21629659933290155,TRUE,FALSE
2013-03-01,145984,51700,1,0.04276413018720529,TRUE,FALSE
2013-03-01,145987,51700,1,-0.05226692062318431,TRUE,FALSE
2013-03-01,145988,51700,1,0.03385811617659279,TRUE,FALSE
2013-03-01,145991,51700,1,-0.0226567880250877,TRUE,FALSE
2013-03-01,146000,52100,1,0.8425443539454942,TRUE,FALSE
2013-03-01,146600,45300,1,1.0450497551061686,TRUE,FALSE
2013-03-01,146700,28700,0,0.4044528475204771,FALSE,FALSE
2013-03-01,146800,42600,1,-0.0975222491124973,TRUE,FALSE
2013-03-01,147300,34700,0,0.314305640919665,FALSE,FALSE
2013-03-01,152100,32600,0,0.4283951546490521,FALSE,FALSE
2013-03-01,153100,42600,1,0.3169991487053847,TRUE,FALSE
2013-03-01,153500,51300,1,1.2875484837933648,TRUE,FALSE
2013-03-01,153600,52400,1,0.5708827751896517,TRUE,FALSE
2013-03-01,153700,41700,1,0.7998936669721569,TRUE,FALSE
2013-03-01,153701,41700,1,0.5389105004301298,TRUE,FALSE
2013-03-01,153702,41700,1,0.4680106823069663,TRUE,FALSE
2013-03-01,153800,44400,1,0.9080473449704828,TRUE,FALSE
2013-03-01,154000,35800,0,-0.1385431652486382,FALSE,FALSE
2013-03-01,154001,35800,0,0.8262209452858902,FALSE,FALSE
2013-03-01,154200,39400,0,0.4817132558060209,FALSE,FALSE
2013-03-01,154400,32700,0,-0.5383336102573072,FALSE,FALSE
2013-03-01,154600,39400,0,1.664826738792464,FALSE,FALSE
2013-03-01,155400,37700,0,-0.36304938879423976,FALSE,FALSE
2013-03-01,155500,37400,0,0.47098632887030845,FALSE,FALSE
2013-03-01,155600,42600,1,0.02825483523403391,TRUE,FALSE
2013-03-01,155700,34700,0,0.5690914020775883,FALSE,FALSE
2013-03-01,155900,33700,0,0.5963722607647115,FALSE,FALSE
2013-03-01,156100,36100,0,0.7910186923411491,FALSE,FALSE
2013-03-01,157000,52400,1,0.7887175538703375,TRUE,FALSE
2013-03-01,159400,46400,1,0.47350909611277253,TRUE,FALSE
2013-03-01,159600,26400,0,-0.4961464678661881,FALSE,FALSE
2013-03-01,159700,32400,0,0.30730602162861814,FALSE,FALSE
2013-03-01,159800,46500,1,0.5336720516463697,TRUE,FALSE
2013-03-01,159900,38000,0,0.49014729526334905,FALSE,FALSE
2013-03-01,160000,37100,0,0.6428950378574664,FALSE,FALSE
2013-03-01,160100,36900,0,0.5763510948652091,FALSE,FALSE
2013-03-01,160400,34100,0,0.1749257476990435,FALSE,FALSE
2013-03-01,160500,37300,0,1.6434530212074887,FALSE,FALSE
2013-03-01,160600,39400,0,0.5151782044169226,FALSE,FALSE
2013-03-01,161000,44300,1,1.0178999615034239,TRUE,FALSE
2013-03-01,161100,34500,0,1.6738365055887372,FALSE,FALSE
2013-03-01,161600,35300,0,-0.204540414171626,FALSE,FALSE
2013-03-01,161700,38900,0,-0.43512938740582513,FALSE,FALSE
2013-03-01,162500,39000,0,0.2660825157436362,FALSE,FALSE
2013-03-01,162600,39900,0,0.5980671015124266,FALSE,FALSE
2013-03-01,162800,26700,0,0.5365973578774037,FALSE,FALSE
2013-03-01,163400,41500,0,0.6068962428162946,FALSE,FALSE
2013-03-01,163900,38000,0,-0.1516361147765543,FALSE,FALSE
2013-03-01,164100,52400,1,1.0259073487986934,TRUE,FALSE
2013-03-01,166400,44600,1,1.0027158418805429,TRUE,FALSE
2013-03-01,166500,32700,0,1.0228930731527934,FALSE,FALSE
2013-03-01,166600,41500,0,0.47822875004822,FALSE,FALSE
2013-03-01,169400,34200,0,0.39494405525665577,FALSE,FALSE
2013-03-01,175800,41500,0,0.05915602650139857,FALSE,FALSE
2013-03-01,175900,39800,0,0.20085006855625376,FALSE,FALSE
2013-03-01,176700,51000,1,0.6606433978748973,TRUE,FALSE
2013-03-01,177100,41400,0,0.6788435251928641,FALSE,FALSE
2013-03-01,177200,38200,0,0.3356388777546799,FALSE,FALSE
2013-03-01,177201,38200,0,0.13782606556352267,FALSE,FALSE
2013-03-01,177400,62800,1,1.346813801188819,TRUE,FALSE
2013-03-01,177500,56600,1,0.39095648145527656,TRUE,FALSE
2013-03-01,177600,51600,1,0.8559063525842571,TRUE,FALSE
2013-03-01,178000,41100,0,0.328469161346805,FALSE,FALSE
2013-03-01,178600,39000,0,0.1258153315269751,FALSE,FALSE
2013-03-01,178700,36500,0,1.1393573779453985,FALSE,FALSE
2013-03-01,178800,52400,1,2.990432946903562,TRUE,FALSE
2013-03-01,179500,40000,0,0.14729139108720632,FALSE,FALSE
2013-03-01,180400,41600,0,0.7675759151133952,FALSE,FALSE
2013-03-01,180800,35500,0,1.089127563986606,FALSE,FALSE
2013-03-01,183200,40000,0,0.6387527792769546,FALSE,FALSE
2013-03-01,183400,37200,0,-1.195165041444036,FALSE,FALSE
2013-03-01,183800,38600,0,0.06102733539897098,FALSE,FALSE
2013-03-01,183900,42600,1,-0.5928262752559024,TRUE,FALSE
2013-03-01,183901,42600,1,-0.14195330598817923,TRUE,FALSE
2013-03-01,184000,69400,1,0.028628072743185486,TRUE,FALSE
2013-03-01,184200,48100,1,0.23775434835140458,TRUE,FALSE
2013-03-01,184400,49900,1,-0.42197126977816934,TRUE,FALSE
2013-03-01,184600,38600,0,0.223763025574802,FALSE,FALSE
2013-03-01,184700,38100,0,-0.21579772409657152,FALSE,FALSE
2013-03-01,185000,41200,0,0.4456005668583417,FALSE,FALSE
2013-03-01,185200,40900,0,-0.43984644313364135,FALSE,FALSE
2013-03-01,185400,43800,1,0.489063496887992,TRUE,FALSE
2013-03-01,185600,41900,1,1.682160116580055,TRUE,FALSE
2013-03-01,188100,37500,0,0.9542579340174466,FALSE,FALSE
2013-03-01,188700,45800,1,-0.17041392988516046,TRUE,FALSE
2013-03-01,189000,41700,1,0.2508863588485645,TRUE,FALSE
2013-03-01,189100,36900,0,0.06904893057810646,FALSE,FALSE
2013-03-01,189200,48700,1,0.06671433000576688,TRUE,FALSE
2013-03-01,189300,40300,0,-0.12017134344050145,FALSE,FALSE
2013-03-01,189500,36400,0,0.043594829699367205,FALSE,FALSE
2013-03-01,189600,43200,1,0.49359340398283535,TRUE,FALSE
2013-03-01,190000,41200,0,-1.5248313856184712,FALSE,FALSE
2013-03-01,190300,48900,1,0.6091904940040596,TRUE,FALSE
2013-03-01,190500,37400,0,0.44755755583791623,FALSE,FALSE
2013-03-01,190800,31100,0,-0.21633131109214254,FALSE,FALSE
2013-03-01,191700,26800,0,-0.41320877680060986,FALSE,FALSE
2013-03-01,194300,39900,0,0.5502359520027247,FALSE,FALSE
2013-03-01,194600,34400,0,-0.43441034826163594,FALSE,FALSE
2013-03-01,194800,44600,1,0.7544493996320465,TRUE,FALSE
2013-03-01,194900,37900,0,0.2612597009730753,FALSE,FALSE
2013-03-01,195000,39300,0,5.938222525378035,FALSE,FALSE
2013-03-01,195100,33400,0,-0.48519999141178266,FALSE,FALSE
2013-03-01,195200,34100,0,-0.4286896665123906,FALSE,FALSE
2013-03-01,195400,44900,1,-0.06174486858094666,TRUE,FALSE
